gene_names,CRISPRa_phenotype
UGT2B15,-0.018034206
UGT2B17,0.011014124
UGT2B28,0.012133857
UGT2B4,0.006401363
UGT2B7,-0.113932921
UGT3A1,0.00834499
UGT3A2,0.009008042
UGT8,0.032237077
UHMK1,-0.055991344
UHRF1,0.028965228
UHRF1BP1,0.051002632
UHRF1BP1L,0.019157362
UHRF2,-0.008262649
UIMC1,0.079286069
ULBP1,-0.015010973
ULBP2,-0.019023757
ULK1,0.035763241
ULK2,0.041478105
ULK3,0.065674385
ULK4,-0.014474725
UMOD,-0.004398254
UMPS,0.015211855
UNC119,0.018760577
UNC119B,0.011257587
UNC13A,-0.168366959
UNC13B,0.027378967
UNC13C,-0.006241376
UNC13D,0.006997531
UNC45A,0.157263824
UNC45B,-0.001289326
UNC50,0.041145031
UNC5B,0.028217825
UNC5CL,-0.01965416
UNC79,0.149267675
UNC93B1,0.031827292
UNCX,0.117597604
UNG,-0.008674416
UNK,-0.086349629
UNKL,0.012327993
UPB1,-0.11852773
UPF1,-0.065022039
UPF2,0.069811643
UPF3A,-0.007738934
UPF3B,0.024667527
UPK1A,-0.018873051
UPK2,-0.012277065
UPK3A,0.024133728
UPK3B,0.028688398
UPK3BL,0.051010569
UPP1,0.14844867
UPP2,-0.021947776
UPRT,-0.006080047
UQCC1,0.017517987
UQCC2,0.018563461
UQCR10,-0.006346157
UQCR11,0.041515947
UQCRB,0.018954597
UQCRC1,0.010155754
UQCRC2,-0.076859873
UQCRFS1,0.038739345
UQCRH,0.119117769
UQCRHL,0.02120393
UQCRQ,0.026945343
URB1,0.013717131
URB2,-0.034443367
URGCP,0.032564696
URGCP-MRPS24,0.098427284
URI1,0.007804096
URM1,0.062038717
UROC1,0.099130365
UROD,-0.016072928
UROS,-0.012915374
USB1,0.032910367
USE1,-0.024624005
USF1,-0.046789923
USF2,0.015061122
USH1C,0.040548191
USH1G,0.023154226
USHBP1,-0.02394721
USMG5,-0.12551471
USO1,0.058092361
USP1,-0.04725602
USP10,0.09013475
USP11,0.015287165
USP12,0.022459507
USP13,-0.00192584
USP14,-0.060917925
USP15,-0.040442269
USP16,0.010026619
USP17L2,0.010911036
USP17L24,0.089707235
USP17L25,0.036431331
USP17L26,0.018456909
USP17L27,0.138760246
USP17L28,0.006350532
USP17L29,0.139273526
USP17L3,0.008414318
USP17L30,0.058680315
USP17L4,0.012203688
USP17L5,0.067859301
USP17L7,-0.020250656
USP17L8,0.145265184
USP18,-0.008235604
USP19,0.010167036
USP2,-0.087642387
USP20,-0.031670557
USP21,0.065789611
USP22,-0.004942356
USP24,-0.105537143
USP25,-0.029805752
USP26,0.016215647
USP27X,0.048459014
USP28,-0.047688005
USP29,0.023197425
USP3,0.129158368
USP30,0.009133411
USP31,0.010006722
USP32,-0.034852622
USP33,0.018277634
USP34,0.095705309
USP35,-0.003717622
USP36,-0.016209081
USP37,0.09950871
USP38,-0.03601534
USP39,-0.007782539
USP4,0.020016033
USP40,-0.04769449
USP41,-0.007177925
USP42,-0.078711891
USP43,-0.055604105
USP44,-0.123427582
USP45,-0.03338011
USP46,0.029021285
USP47,0.021639207
USP48,0.053789317
USP49,0.023065724
USP5,0.190189768
USP50,-0.016413959
USP51,-0.009471659
USP53,-0.022721316
USP54,0.018463326
USP6,-0.048174086
USP6NL,-0.003704084
USP7,-0.05308151
USP8,0.033412237
USP9X,-0.087058083
USP9Y,0.070538352
USPL1,-0.040892715
UTF1,0.025882128
UTP11L,-0.030333602
UTP14A,0.041576472
UTP14C,0.028897217
UTP15,-0.049038135
UTP18,5.23E-06
UTP20,0.007244688
UTP23,0.035604821
UTP3,0.025459374
UTP6,-0.020103916
UTRN,0.021005857
UTS2R,-0.001142709
UTY,0.039148958
UVRAG,-0.020992735
UVSSA,0.050015144
UXS1,0.058342896
UXT,-5.33E-05
VAC14,-6.11E-05
VAMP1,0.018614526
VAMP2,-0.050292952
VAMP3,0.004705312
VAMP4,0.048970055
VAMP5,-0.006423154
VAMP7,-0.014966121
VAMP8,-0.027066868
VANGL1,-0.065401242
VANGL2,0.00317209
VAPA,0.07186546
VAPB,0.105652472
VARS,0.029858753
VARS2,0.024089615
VASH1,-0.011219199
VASH2,0.007821211
VASN,-0.023406209
VASP,-0.025165684
VAT1,-0.033753553
VAV1,-0.013767355
VAV2,0.010748028
VAV3,-0.014978684
VAX1,-0.072091617
VAX2,-0.018946913
VBP1,0.007925422
VCAM1,0.039177829
VCAN,0.019720242
VCL,0.068624014
VCP,-0.023384826
VCPIP1,-0.027538119
VCPKMT,-0.021519477
VCX,-0.012234969
VCX3A,-0.038329241
VCX3B,0.002340682
VDAC1,0.022341876
VDAC2,0.080833162
VDAC3,0.02384585
VDR,-0.007726087
VEGFA,0.02189099
VEGFB,0.030383109
VEGFC,0.006008363
VENTX,-0.056988156
VEPH1,0.172140917
VEZF1,0.069194277
VGF,0.107848859
VGLL1,0.009510869
VGLL2,0.048149759
VGLL3,0.129420134
VGLL4,-0.012072253
VHL,-0.020054483
VIL1,-0.057854835
VILL,0.021347518
VIM,0.041913268
VIMP,-0.000152041
VIP,0.087994274
VIPAS39,0.022516356
VIPR1,-0.063886516
VIPR2,-0.036621596
VKORC1,-0.002258425
VKORC1L1,0.055200639
VLDLR,0.05026252
VMA21,0.014520928
VMAC,0.015724154
VMP1,0.020276981
VN1R1,-0.010246757
VNN1,-0.012359288
VNN2,-0.035103747
VOPP1,-0.059033407
VPRBP,0.015151237
VPREB3,-0.024447603
VPS11,-0.014918378
VPS13A,0.056613611
VPS13B,-0.089589751
VPS13C,0.048634564
VPS13D,-0.023111803
VPS16,-0.011059128
VPS18,0.021965942
VPS25,-0.042884179
VPS26A,-0.008004487
VPS26B,0.023685446
VPS28,0.056148547
VPS29,-0.08233706
VPS33A,-0.014840832
VPS33B,0.009450578
VPS35,-0.034691018
VPS36,0.035185301
VPS37A,-0.005518812
VPS37B,0.024056561
VPS37C,0.005054697
VPS37D,0.017026543
VPS39,0.011448852
VPS41,0.031508511
VPS45,0.02204167
VPS4A,0.033334995
VPS4B,-0.096799525
VPS51,0.013006244
VPS52,-0.305759258
VPS53,-0.084092454
VPS54,0.254944155
VPS72,0.014939566
VPS8,-0.014956302
VPS9D1,-0.044397365
VRK1,-0.022498383
VRK2,0.017867473
VRK3,0.017746374
VRTN,0.049312232
VSIG10,-0.020598932
VSIG10L,0.027363346
VSIG4,-0.016255674
VSNL1,0.059161212
VSTM4,0.020460906
VSX1,-0.002085144
VSX2,0.047192361
VTA1,-0.001641661
VTI1A,-0.016235831
VTI1B,0.026397418
VTN,0.010993475
VWA1,-0.088869988
VWA3A,-0.0411539
VWA5A,0.038311034
VWA8,0.022801021
VWA9,0.078255559
VWCE,-0.023371137
VWDE,0.098525219
VWF,-0.052851299
WAPAL,-0.013384462
WARS,0.089758387
WARS2,0.042236415
WAS,0.010965953
WASF1,-0.030272971
WASF2,-0.01847756
WASF3,0.083074849
WASH1,0.056797781
WASL,0.085171359
WBP1,0.018315498
WBP11,-0.013333001
WBP1L,0.011429618
WBP2,0.028265835
WBP4,-0.115846088
WBP5,-0.041871733
WBSCR16,-0.024226118
WBSCR17,0.017855726
WBSCR22,-0.017588751
WBSCR27,0.022896671
WDFY1,0.048072501
WDFY2,-0.004979995
WDFY3,-0.007756062
WDHD1,0.042255834
WDPCP,-0.041322005
WDR1,0.093005835
WDR11,-0.015752121
WDR12,0.006301718
WDR13,0.022050776
WDR16,0.049490689
WDR18,-0.003129574
WDR19,-0.031075894
WDR20,0.115594058
WDR24,0.053589619
WDR25,0.058880005
WDR26,0.100515217
WDR27,-0.032184558
WDR3,0.006086585
WDR31,-0.033147261
WDR33,0.111961995
WDR34,-0.062599875
WDR35,0.055210563
WDR36,0.003502736
WDR37,0.070256739
WDR4,-0.074829046
WDR41,0.092004957
WDR43,0.014905904
WDR44,0.045959144
WDR45,-0.107247883
WDR45B,-0.014566389
WDR46,0.007159305
WDR47,0.033254182
WDR48,0.008957594
WDR49,0.072740212
WDR5,0.31299578
WDR52,-0.074717499
WDR53,0.056753009
WDR54,-0.063327342
WDR55,-0.043988967
WDR59,-0.026842336
WDR5B,0.025105901
WDR6,-0.013050037
WDR60,0.023041713
WDR61,0.066589648
WDR62,0.119450507
WDR64,0.029884902
WDR66,-0.014660059
WDR7,0.043415713
WDR70,0.145795903
WDR72,0.059030068
WDR73,-0.003496756
WDR74,-0.039558707
WDR75,-0.003023165
WDR76,0.084102506
WDR77,-0.026737544
WDR78,-0.052378867
WDR81,0.037511417
WDR82,0.077108957
WDR83,-0.021336079
WDR83OS,0.021431423
WDR87,0.085247053
WDR89,-0.087838035
WDR90,0.036009118
WDR91,-0.10514268
WDR92,-0.007324918
WDR96,0.019355794
WDSUB1,0.020062383
WDTC1,0.07660657
WDYHV1,-0.029422171
WEE1,-0.010908857
WEE2,-0.009145874
WFDC2,0.024146631
WFIKKN1,-0.001143096
WFIKKN2,0.02548089
WFS1,0.032713187
WHAMM,0.000915342
WHSC1,0.132485009
WHSC1L1,0.131013501
WIBG,0.052181946
WIF1,0.025809931
WIPF1,0.037795925
WIPF2,-0.074711154
WIPF3,0.072285638
WIPI1,-0.018812766
WIPI2,0.096214413
WISP2,0.018443141
WISP3,0.007048974
WIZ,-0.085814638
WLS,0.028138449
WNK1,0.100092142
WNK2,0.053921378
WNK3,0.206564855
WNK4,-0.187459025
WNT1,0.023063633
WNT10A,-0.025794364
WNT10B,0.036947009
WNT11,0.021637248
WNT16,0.011098221
WNT2,0.012726463
WNT2B,-0.036068434
WNT3,-0.006747669
WNT3A,-0.050581073
WNT4,0.01124296
WNT5B,-0.068511429
WNT6,-0.0292049
WNT7B,0.051754747
WNT8A,0.059601885
WNT8B,0.044828554
WNT9A,-0.021748743
WNT9B,0.012494865
WRAP53,0.109286008
WRAP73,-0.135245783
WRB,-0.02557144
WRN,0.009182857
WRNIP1,0.051136194
WSB1,-0.028853975
WSB2,0.047396252
WSCD1,0.056627158
WT1,0.023682721
WTAP,0.126595506
WTH3DI,-0.011337266
WTIP,-0.031728767
WWC2,0.044758868
WWOX,0.002126103
WWP1,0.001700828
WWP2,0.049262451
WWTR1,0.062299837
XAB2,0.040091039
XAF1,-0.017475621
XAGE1A,-0.046901275
XBP1,-0.0205753
XDH,0.067362874
XG,0.01533083
XIAP,-0.03061835
XIRP1,0.00815788
XK,-0.043568623
XKR3,-0.021547603
XKR8,-0.024204509
XKR9,0.007762228
XPA,-0.046419304
XPC,-0.008652436
XPNPEP1,-0.023865127
XPNPEP2,0.013168222
XPNPEP3,0.109435926
XPO1,0.067180575
XPO4,0.023498564
XPO5,-0.007345123
XPO6,-0.080609891
XPO7,-0.086862036
XPOT,0.022376016
XPR1,0.051314561
XRCC1,-0.03581072
XRCC2,-0.000918777
XRCC3,-0.023146123
XRCC4,-0.008598614
XRCC5,0.06949902
XRCC6,-0.004555815
XRCC6BP1,0.018838186
XRN1,-0.030677492
XRN2,0.014660427
XRRA1,-0.050413514
XXYLT1,0.043302835
XYLB,0.049828289
XYLT1,-0.024893454
XYLT2,-0.069275331
YAE1D1,-0.036001517
YAF2,0.035665818
YAP1,0.210721356
YARS,-0.027585777
YARS2,0.017553754
YBEY,0.017091558
YBX1,0.001263027
YBX2,-0.120788981
YBX3,-0.021185645
YDJC,0.035933235
YEATS2,0.048482433
YEATS4,0.048361615
YES1,0.013234884
YIF1A,-0.013289294
YIF1B,-0.108429289
YIPF1,-0.071760728
YIPF2,-0.067875846
YIPF3,0.010874756
YIPF4,-0.011021133
YIPF5,0.077329985
YIPF6,-0.011230672
YJEFN3,-0.019514625
YKT6,0.011432426
YLPM1,0.121570575
YME1L1,0.008340828
YOD1,-0.024038727
YPEL1,0.050777947
YPEL2,0.070503031
YPEL3,-0.073105071
YPEL4,-0.041293229
YPEL5,0.045389492
YRDC,0.131635186
YTHDC1,0.057777445
YTHDC2,-0.040597708
YTHDF1,0.02643361
YTHDF2,0.085573345
YTHDF3,-0.067134616
YWHAB,0.071258496
YWHAE,-0.003407249
YWHAG,0.094395859
YWHAH,-0.0135285
YWHAQ,0.100463249
YWHAZ,0.030294106
YY1,-0.006240258
YY1AP1,0.170066597
YY2,-0.007607189
ZADH2,-0.119191622
ZAK,-0.04797326
ZAP70,-0.06443997
ZAR1,-0.116771965
ZBED1,0.048124021
ZBED2,0.029900187
ZBED3,-0.055532956
ZBED4,0.093121228
ZBED5,-0.030245566
ZBED6,-0.07954641
ZBED6CL,0.048271761
ZBP1,0.00077718
ZBTB1,-0.027616782
ZBTB10,-0.286005166
ZBTB11,0.042265823
ZBTB12,0.015363802
ZBTB14,-0.107367949
ZBTB16,0.038963444
ZBTB17,0.008169401
ZBTB18,0.013314232
ZBTB2,0.466596468
ZBTB20,-0.02037783
ZBTB21,0.023720748
ZBTB22,0.055678
ZBTB24,0.077278317
ZBTB25,-0.069702638
ZBTB26,-0.040593367
ZBTB3,0.026361233
ZBTB32,-0.021498624
ZBTB33,0.009339489
ZBTB34,0.032732894
ZBTB37,0.081718861
ZBTB38,0.033972909
ZBTB39,-0.000538974
ZBTB4,-0.187636716
ZBTB40,-0.034441884
ZBTB41,0.010719118
ZBTB42,-0.019720484
ZBTB43,-0.059435975
ZBTB44,0.190487335
ZBTB45,-0.01932219
ZBTB46,0.128420517
ZBTB47,0.017446124
ZBTB48,-0.004334835
ZBTB49,-0.037193128
ZBTB5,0.031115511
ZBTB6,0.041661604
ZBTB7A,-0.165152047
ZBTB7B,0.004394372
ZBTB7C,0.102315058
ZBTB8A,-0.007272406
ZBTB8B,-0.070487361
ZBTB8OS,0.037275563
ZBTB9,-0.056112862
ZC2HC1A,-0.028340633
ZC2HC1C,-0.054801305
ZC3H10,-0.04708308
ZC3H11A,0.003196884
ZC3H12A,-0.014980608
ZC3H12B,0.024293306
ZC3H12D,-0.015830739
ZC3H13,-0.01507019
ZC3H14,0.111048393
ZC3H15,0.041009464
ZC3H18,-0.238696512
ZC3H3,-0.014571599
ZC3H4,0.083608028
ZC3H6,0.012959693
ZC3H7A,-0.022502974
ZC3H7B,0.067291306
ZC3H8,-0.022804855
ZC3HAV1,0.010885744
ZC3HAV1L,-0.005724487
ZC3HC1,0.081870083
ZC4H2,-0.103691354
ZCCHC10,-0.08206897
ZCCHC11,0.016093896
ZCCHC13,0.020006681
ZCCHC14,-0.060087811
ZCCHC17,0.015238367
ZCCHC18,-0.049829748
ZCCHC2,-0.014378854
ZCCHC24,0.01961135
ZCCHC3,0.035948374
ZCCHC4,0.002896774
ZCCHC6,-0.015812879
ZCCHC7,0.006892523
ZCCHC8,-0.181022091
ZCCHC9,0.009208369
ZCRB1,-0.087271342
ZCWPW1,-0.030085367
ZCWPW2,0.023390783
ZDBF2,0.002026017
ZDHHC1,-0.019547694
ZDHHC11,0.045334793
ZDHHC12,0.006502029
ZDHHC13,0.095575502
ZDHHC14,-0.047165294
ZDHHC15,-0.034687479
ZDHHC16,-0.063996757
ZDHHC17,-0.016757947
ZDHHC18,0.056894781
ZDHHC19,-0.014710128
ZDHHC2,0.011324628
ZDHHC20,0.060620246
ZDHHC21,0.024649992
ZDHHC23,0.048827641
ZDHHC24,0.039579078
ZDHHC3,0.011850886
ZDHHC4,-0.03902379
ZDHHC5,-0.025862804
ZDHHC6,0.021371076
ZDHHC7,0.025083406
ZDHHC8,-0.043875306
ZDHHC9,-0.060769546
ZEB1,-0.052568224
ZEB2,-0.043403198
ZER1,0.095029968
ZFAND2A,0.012205063
ZFAND2B,0.03470744
ZFAND3,-0.074531245
ZFAND4,0.027235402
ZFAND5,-0.075111486
ZFAND6,0.090213211
ZFAT,0.010127504
ZFC3H1,0.099585213
ZFHX2,-0.058072077
ZFHX3,-0.0121421
ZFHX4,-0.11171108
ZFP1,0.028905094
ZFP14,-0.064196744
ZFP2,0.066757767
ZFP28,0.011541171
ZFP3,-0.046618656
ZFP30,0.090194503
ZFP36,0.123862737
ZFP36L1,-0.11120825
ZFP36L2,-0.098470959
ZFP37,0.02542376
ZFP41,0.018254714
ZFP42,0.079837257
ZFP57,-0.034968944
ZFP62,-0.043597653
ZFP64,0.04084889
ZFP69,0.045003965
ZFP69B,-0.014856503
ZFP82,0.004296386
ZFP90,0.021099292
ZFP91,-0.031148767
ZFP92,-0.026761886
ZFPL1,0.043303363
ZFPM1,0.054048355
ZFPM2,-0.159589967
ZFR,-0.043805929
ZFR2,0.041499193
ZFX,0.123814786
ZFY,0.059683185
ZFYVE1,0.065935685
ZFYVE16,-0.049117988
ZFYVE19,0.041322548
ZFYVE20,0.053892866
ZFYVE21,0.02467524
ZFYVE26,-0.01175297
ZFYVE27,-0.010160141
ZFYVE28,0.026604118
ZFYVE9,0.01959938
ZG16B,-0.03237093
ZGLP1,0.00790542
ZGPAT,-0.059043892
ZHX1,-0.064113339
ZHX1-C8ORF76,-0.080566715
ZHX2,-0.059685485
ZHX3,0.016927797
ZIC1,-0.004335671
ZIC2,-0.155595601
ZIC3,-0.055188649
ZIC4,0.03394757
ZIC5,-0.141816249
ZIK1,-0.008128349
ZIM2,-0.014408456
ZIM3,-0.027070888
ZKSCAN1,0.009376363
ZKSCAN2,-0.002881748
ZKSCAN3,-0.027091279
ZKSCAN4,0.023595013
ZKSCAN5,0.118571361
ZKSCAN7,-0.015495997
ZKSCAN8,0.064298544
ZMAT1,0.017160901
ZMAT2,0.013060637
ZMAT3,-0.016749165
ZMAT4,0.053704859
ZMAT5,0.040362213
ZMIZ1,0.099700744
ZMIZ2,0.134899349
ZMPSTE24,-0.002720989
ZMYM1,0.076920954
ZMYM2,0.07123361
ZMYM3,0.145630557
ZMYM4,-0.010980189
ZMYM5,0.0203496
ZMYM6,0.048334051
ZMYM6NB,-0.045172351
ZMYND10,0.032348412
ZMYND11,0.127734974
ZMYND12,0.001025468
ZMYND19,-0.029058743
ZMYND8,0.005342449
ZNF10,-0.041135369
ZNF100,0.090747445
ZNF101,0.104797904
ZNF106,0.012761577
ZNF107,0.185428898
ZNF114,-0.033608854
ZNF117,0.012898931
ZNF12,-0.031703523
ZNF121,-0.0369417
ZNF124,-0.011760764
ZNF131,-0.047386949
ZNF132,0.022900207
ZNF133,-0.035445913
ZNF134,-0.023100628
ZNF135,-0.010622668
ZNF136,-0.025267807
ZNF138,0.021029878
ZNF14,0.084175487
ZNF140,-0.005225437
ZNF141,-0.00558835
ZNF142,0.019401247
ZNF143,-0.159642854
ZNF146,-0.019302849
ZNF148,-0.096713716
ZNF154,-0.019922796
ZNF155,0.002122154
ZNF157,-0.006243358
ZNF16,0.030172035
ZNF160,-0.099199728
ZNF165,0.014177899
ZNF169,-0.008847569
ZNF17,-0.01103311
ZNF174,-0.010697465
ZNF175,-0.013374359
ZNF177,-0.042785896
ZNF18,-0.065003857
ZNF180,-0.012242269
ZNF181,-0.010699504
ZNF182,0.007680448
ZNF184,-0.036446178
ZNF185,-0.058949773
ZNF189,0.047438825
ZNF19,-0.042181298
ZNF195,-0.047037292
ZNF197,0.068293538
ZNF2,0.065333796
ZNF20,0.023660415
ZNF200,-0.027317716
ZNF202,-0.005376977
ZNF205,0.01126397
ZNF207,0.057746405
ZNF208,0.027059651
ZNF211,-0.003350674
ZNF212,0.01230024
ZNF213,0.073252537
ZNF214,0.006860783
ZNF215,-0.104242787
ZNF217,0.068049509
ZNF219,0.054421686
ZNF22,0.035850901
ZNF221,0.08584715
ZNF222,-0.021964067
ZNF223,-0.060894467
ZNF224,0.01882433
ZNF225,0.065076065
ZNF226,0.013359589
ZNF227,0.037223542
ZNF229,0.02739535
ZNF23,0.000636227
ZNF230,-0.061263639
ZNF232,0.017509712
ZNF233,-0.040288187
ZNF234,0.044456515
ZNF235,0.016537167
ZNF236,-0.065004913
ZNF239,0.01705865
ZNF24,-0.073454585
ZNF248,-0.040802327
ZNF25,0.006379799
ZNF250,-0.015813236
ZNF251,0.025504198
ZNF253,-0.015228132
ZNF254,0.011192513
ZNF256,0.011859723
ZNF257,0.044943226
ZNF259,-0.000980154
ZNF26,-0.034583421
ZNF260,-0.078297249
ZNF263,-0.043541754
ZNF264,-0.010370922
ZNF266,0.088139792
ZNF267,-0.023486588
ZNF268,0.019710888
ZNF273,-0.016053216
ZNF274,0.037030325
ZNF275,-0.002916025
ZNF276,0.128859564
ZNF277,0.040204458
ZNF28,0.028572738
ZNF280A,0.025631365
ZNF280B,0.060956519
ZNF280C,0.072390294
ZNF280D,0.081927135
ZNF281,-0.060585436
ZNF282,0.006645453
ZNF283,-0.051617641
ZNF284,-0.012257233
ZNF285,0.014749415
ZNF286A,0.013202177
ZNF286B,0.034064769
ZNF287,-0.013981103
ZNF292,0.030139519
ZNF296,0.039589744
ZNF3,0.058596176
ZNF30,0.030550106
ZNF300,0.029449945
ZNF302,-0.053613758
ZNF304,0.011059479
ZNF311,-0.000605631
ZNF316,-0.014152082
ZNF317,-0.007042234
ZNF318,-0.067915114
ZNF319,0.01684269
ZNF32,0.006863085
ZNF320,-0.025509879
ZNF322,0.070652455
ZNF324,0.019541396
ZNF324B,0.051347854
ZNF326,-0.163479648
ZNF329,-0.002495457
ZNF330,0.135705005
ZNF331,0.142738696
ZNF333,0.006106755
ZNF334,-0.09128284
ZNF335,0.019486102
ZNF337,0.020241846
ZNF33A,0.07356136
ZNF33B,-0.027065985
ZNF34,-0.041364591
ZNF341,-0.022980604
ZNF343,0.035212583
ZNF345,0.065264257
ZNF346,0.069142791
ZNF347,-0.028793178
ZNF35,0.033057743
ZNF350,0.022467098
ZNF354A,-0.022450818
ZNF354B,-0.034143355
ZNF354C,-0.035576312
ZNF358,-0.00764341
ZNF362,0.13631265
ZNF365,-0.006730838
ZNF366,-0.015381031
ZNF367,0.007704982
ZNF37A,0.073482472
ZNF382,-0.040832319
ZNF383,0.039741426
ZNF384,0.006948107
ZNF385A,0.009425725
ZNF385B,0.102395871
ZNF385C,-0.078913581
ZNF385D,0.063641696
ZNF391,-0.021674754
ZNF394,0.027926923
ZNF395,0.105777124
ZNF396,0.068199554
ZNF397,-0.00580657
ZNF398,-0.019123949
ZNF404,-0.054185461
ZNF407,-0.008228647
ZNF408,0.018782463
ZNF41,-0.033640006
ZNF410,0.065578395
ZNF414,-0.122235305
ZNF415,0.00297421
ZNF416,0.040512358
ZNF417,0.069245155
ZNF418,0.049038543
ZNF419,0.018513049
ZNF420,0.023682437
ZNF423,0.040221377
ZNF425,0.08050155
ZNF426,-0.011297243
ZNF428,0.056815923
ZNF429,0.028786273
ZNF43,0.006075964
ZNF430,0.039213643
ZNF431,-0.02392087
ZNF432,-0.03895758
ZNF433,0.019633408
ZNF436,0.001246584
ZNF438,0.065244358
ZNF439,-0.033874486
ZNF44,0.020946824
ZNF440,-0.011654742
ZNF441,-0.010901688
ZNF442,0.042512931
ZNF443,0.067077655
ZNF444,-0.022233852
ZNF445,0.056736494
ZNF446,0.028194001
ZNF449,0.021038987
ZNF45,-0.088857467
ZNF451,0.060472638
ZNF454,-0.004105946
ZNF460,0.01049936
ZNF461,-0.014906456
ZNF462,-0.030455701
ZNF467,-0.067734023
ZNF468,0.016578709
ZNF469,-0.001876883
ZNF470,0.065560646
ZNF471,0.004486264
ZNF473,0.056473085
ZNF474,-0.002594168
ZNF479,0.03448724
ZNF48,-0.031431482
ZNF480,0.005857615
ZNF483,-0.011122281
ZNF484,-0.012297462
ZNF485,-0.028866201
ZNF486,-0.0090886
ZNF488,-0.045668519
ZNF490,0.032344339
ZNF491,-0.030954492
ZNF493,0.012905895
ZNF496,-0.098953331
ZNF497,0.054360358
ZNF500,0.04787285
ZNF501,-0.001231462
ZNF502,0.035518214
ZNF503,0.041167482
ZNF506,0.05277022
ZNF507,0.015016147
ZNF510,0.046161998
ZNF511,-0.001723551
ZNF512,0.034638828
ZNF512B,-0.076947948
ZNF513,0.024063097
ZNF514,-0.007184006
ZNF516,-0.024256076
ZNF517,-0.071394914
ZNF518A,0.044107011
ZNF518B,-0.097584405
ZNF519,0.066804392
ZNF521,-0.019917541
ZNF524,0.057862114
ZNF526,0.010988826
ZNF527,0.016429161
ZNF528,0.055204617
ZNF529,0.168349668
ZNF530,-0.014943846
ZNF532,-0.114757776
ZNF534,0.010307021
ZNF536,0.014194838
ZNF540,0.082558597
ZNF541,0.001202268
ZNF543,-0.009492021
ZNF544,0.052433046
ZNF546,0.034061422
ZNF547,-0.030404489
ZNF548,0.01020011
ZNF549,0.021143831
ZNF550,-0.056644183
ZNF551,-0.020220887
ZNF552,-0.014430038
ZNF554,0.093455518
ZNF555,-0.047727874
ZNF556,0.125620314
ZNF557,0.079110494
ZNF558,0.108118701
ZNF559,0.02523318
ZNF559-ZNF177,0.023858839
ZNF560,0.016781799
ZNF561,0.017096302
ZNF562,-0.039960024
ZNF563,0.01753298
ZNF564,-0.022542754
ZNF565,0.012142711
ZNF566,-0.010206987
ZNF567,-0.021477178
ZNF568,0.110884082
ZNF569,0.012897325
ZNF57,-0.018487578
ZNF570,0.053337006
ZNF571,-0.014516959
ZNF572,0.05044703
ZNF573,0.00760821
ZNF574,-0.048056015
ZNF575,0.048147453
ZNF576,0.030630106
ZNF577,-0.07312822
ZNF578,-0.039912522
ZNF579,-0.001474071
ZNF580,0.053597664
ZNF581,0.022065929
ZNF582,-0.019103405
ZNF583,0.037175201
ZNF584,0.013274324
ZNF585A,-0.000695545
ZNF585B,0.026683401
ZNF586,0.030489614
ZNF587,-0.013679463
ZNF587B,0.013957687
ZNF589,-0.003594238
ZNF592,0.041548809
ZNF593,0.008243827
ZNF594,0.080754645
ZNF595,-0.007113782
ZNF596,0.026651694
ZNF597,-0.100680805
ZNF598,0.02853888
ZNF599,0.033561346
ZNF600,0.000327706
ZNF605,0.047691024
ZNF606,-0.036657947
ZNF607,0.118652348
ZNF608,0.037532083
ZNF609,0.04610054
ZNF610,0.031939154
ZNF611,0.032094989
ZNF613,-0.025861277
ZNF614,-0.033861963
ZNF615,-0.052118096
ZNF616,-0.020099661
ZNF618,-0.023409426
ZNF619,0.053289721
ZNF620,-0.011164338
ZNF621,0.028464396
ZNF622,-0.032806096
ZNF623,0.003402548
ZNF624,0.029016496
ZNF625,-0.01246413
ZNF626,0.084476395
ZNF627,-0.098406563
ZNF628,0.045316775
ZNF629,-0.081158582
ZNF630,-0.000335427
ZNF638,-0.029357211
ZNF639,0.018074491
ZNF641,-0.064591104
ZNF644,-0.109108164
ZNF645,0.013354163
ZNF646,-0.024406575
ZNF648,0.005313059
ZNF649,-0.057420933
ZNF652,-0.027366569
ZNF653,0.013072895
ZNF654,0.03333484
ZNF655,-0.022780271
ZNF658,0.025135635
ZNF660,0.128509354
ZNF662,0.115852273
ZNF664,-0.044608089
ZNF664-FAM101A,-0.028132138
ZNF665,0.058251885
ZNF667,-0.067625071
ZNF668,0.076303988
ZNF669,-0.014971473
ZNF670,0.014816526
ZNF671,0.055525192
ZNF672,0.070604186
ZNF674,0.011871412
ZNF675,-0.006163457
ZNF676,-0.031427939
ZNF677,0.021354
ZNF678,0.022473184
ZNF679,-0.031804302
ZNF680,-0.012064748
ZNF681,0.083505087
ZNF682,0.003582783
ZNF683,0.016686469
ZNF684,-0.013305082
ZNF687,0.022863763
ZNF688,-0.066400069
ZNF689,-0.001792945
ZNF69,0.031508665
ZNF691,-0.006521577
ZNF692,-0.048021267
ZNF695,0.017870362
ZNF696,0.115494968
ZNF697,-0.076157966
ZNF699,-0.087771023
ZNF7,0.013606488
ZNF70,-0.016475223
ZNF700,0.026580336
ZNF701,0.042086037
ZNF703,0.023309836
ZNF704,0.008881786
ZNF705A,0.044163546
ZNF705B,0.012779691
ZNF705D,0.003524477
ZNF705G,-0.042733468
ZNF706,-0.120589814
ZNF707,0.012851004
ZNF708,-0.021555353
ZNF709,0.045598198
ZNF71,-0.017921495
